Theta, Alpha, Low_beta, High_beta, Gamma
6.58452618063 , 1.58653105628 , 6.34624864891 , 2.01910761829 , 1.98455688324 ,
10.0720867026 , 2.88133952942 , 4.69089722365 , 5.80812276141 , 6.52649865716 ,
8.28946295778 , 4.9475493957 , 3.71229343444 , 2.31272061446 , 1.58808573807 ,
3.87443816818 , 2.26081875002 , 3.44162239649 , 4.72179627079 , 2.43284005855 ,
2.82437205166 , 0.890567933904 , 2.11197707062 , 0.822318773961 , 0.65448565974 ,
3.74216249306 , 1.19291762175 , 6.09294989052 , 3.22618805483 , 2.60482657086 ,
4.73606060354 , 2.07343664579 , 6.67532724858 , 9.0664432488 , 6.89701396417 ,
3.86975424372 , 2.45196625947 , 3.50841869446 , 4.71939907739 , 2.36720628803 ,
3.87443816818 , 2.26081875002 , 3.44162239649 , 4.72179627079 , 2.43284005855 ,
2.82437205166 , 0.890567933904 , 2.11197707062 , 0.822318773961 , 0.65448565974 ,
3.74216249306 , 1.19291762175 , 6.09294989052 , 3.22618805483 , 2.60482657086 ,
4.73606060354 , 2.07343664579 , 6.67532724858 , 9.0664432488 , 6.89701396417 ,
3.86975424372 , 2.45196625947 , 3.50841869446 , 4.71939907739 , 2.36720628803 ,
3.87443816818 , 2.26081875002 , 3.44162239649 , 4.72179627079 , 2.43284005855 ,
2.82437205166 , 0.890567933904 , 2.11197707062 , 0.822318773961 , 0.65448565974 ,
3.74216249306 , 1.19291762175 , 6.09294989052 , 3.22618805483 , 2.60482657086 ,
4.73606060354 , 2.07343664579 , 6.67532724858 , 9.0664432488 , 6.89701396417 ,
3.86975424372 , 2.45196625947 , 3.50841869446 , 4.71939907739 , 2.36720628803 ,
3.87443816818 , 2.26081875002 , 3.44162239649 , 4.72179627079 , 2.43284005855 ,
2.82437205166 , 0.890567933904 , 2.11197707062 , 0.822318773961 , 0.65448565974 ,
3.74216249306 , 1.19291762175 , 6.09294989052 , 3.22618805483 , 2.60482657086 ,
4.73606060354 , 2.07343664579 , 6.67532724858 , 9.0664432488 , 6.89701396417 ,
3.86975424372 , 2.45196625947 , 3.50841869446 , 4.71939907739 , 2.36720628803 ,
3.87443816818 , 2.26081875002 , 3.44162239649 , 4.72179627079 , 2.43284005855 ,
2.82437205166 , 0.890567933904 , 2.11197707062 , 0.822318773961 , 0.65448565974 ,
3.74216249306 , 1.19291762175 , 6.09294989052 , 3.22618805483 , 2.60482657086 ,
4.73606060354 , 2.07343664579 , 6.67532724858 , 9.0664432488 , 6.89701396417 ,
3.86975424372 , 2.45196625947 , 3.50841869446 , 4.71939907739 , 2.36720628803 ,
3.85148890778 , 2.27837439043 , 2.68174457052 , 4.28997035563 , 3.18117899565 ,
0.557705356779 , 0.149336396508 , 1.5424737329 , 0.793364280999 , 0.802789705091 ,
2.32193805504 , 2.00366258339 , 5.87103270228 , 4.17304933305 , 2.54043791056 ,
2.24696365953 , 1.46025520365 , 3.07572460772 , 7.08228017842 , 9.41591191678 ,
3.5018460415 , 2.42478733532 , 2.54148759171 , 4.25563349863 , 3.06040843699 ,
3.85148890778 , 2.27837439043 , 2.68174457052 , 4.28997035563 , 3.18117899565 ,
0.557705356779 , 0.149336396508 , 1.5424737329 , 0.793364280999 , 0.802789705091 ,
2.32193805504 , 2.00366258339 , 5.87103270228 , 4.17304933305 , 2.54043791056 ,
2.24696365953 , 1.46025520365 , 3.07572460772 , 7.08228017842 , 9.41591191678 ,
3.5018460415 , 2.42478733532 , 2.54148759171 , 4.25563349863 , 3.06040843699 ,
3.85148890778 , 2.27837439043 , 2.68174457052 , 4.28997035563 , 3.18117899565 ,
0.557705356779 , 0.149336396508 , 1.5424737329 , 0.793364280999 , 0.802789705091 ,
2.32193805504 , 2.00366258339 , 5.87103270228 , 4.17304933305 , 2.54043791056 ,
2.24696365953 , 1.46025520365 , 3.07572460772 , 7.08228017842 , 9.41591191678 ,
3.5018460415 , 2.42478733532 , 2.54148759171 , 4.25563349863 , 3.06040843699 ,
3.85148890778 , 2.27837439043 , 2.68174457052 , 4.28997035563 , 3.18117899565 ,
0.557705356779 , 0.149336396508 , 1.5424737329 , 0.793364280999 , 0.802789705091 ,
2.32193805504 , 2.00366258339 , 5.87103270228 , 4.17304933305 , 2.54043791056 ,
2.24696365953 , 1.46025520365 , 3.07572460772 , 7.08228017842 , 9.41591191678 ,
3.5018460415 , 2.42478733532 , 2.54148759171 , 4.25563349863 , 3.06040843699 ,
3.85148890778 , 2.27837439043 , 2.68174457052 , 4.28997035563 , 3.18117899565 ,
0.557705356779 , 0.149336396508 , 1.5424737329 , 0.793364280999 , 0.802789705091 ,
2.32193805504 , 2.00366258339 , 5.87103270228 , 4.17304933305 , 2.54043791056 ,
2.24696365953 , 1.46025520365 , 3.07572460772 , 7.08228017842 , 9.41591191678 ,
3.5018460415 , 2.42478733532 , 2.54148759171 , 4.25563349863 , 3.06040843699 ,
3.50888873683 , 2.82030685899 , 4.21243995718 , 3.56785994465 , 3.97625482144 ,
0.631961637804 , 0.303420302523 , 1.05705697455 , 0.682588660122 , 1.00051209466 ,
0.907791675335 , 2.35627110104 , 4.97705356145 , 4.53607057412 , 1.9108313314 ,
1.98946965296 , 1.86607094058 , 2.36224363998 , 8.50373748205 , 10.7266286189 ,
3.2518121383 , 2.8188669632 , 3.43392665961 , 3.45490689934 , 3.85655232168 ,
3.50888873683 , 2.82030685899 , 4.21243995718 , 3.56785994465 , 3.97625482144 ,
0.631961637804 , 0.303420302523 , 1.05705697455 , 0.682588660122 , 1.00051209466 ,
0.907791675335 , 2.35627110104 , 4.97705356145 , 4.53607057412 , 1.9108313314 ,
1.98946965296 , 1.86607094058 , 2.36224363998 , 8.50373748205 , 10.7266286189 ,
3.2518121383 , 2.8188669632 , 3.43392665961 , 3.45490689934 , 3.85655232168 ,
3.50888873683 , 2.82030685899 , 4.21243995718 , 3.56785994465 , 3.97625482144 ,
0.631961637804 , 0.303420302523 , 1.05705697455 , 0.682588660122 , 1.00051209466 ,
0.907791675335 , 2.35627110104 , 4.97705356145 , 4.53607057412 , 1.9108313314 ,
1.98946965296 , 1.86607094058 , 2.36224363998 , 8.50373748205 , 10.7266286189 ,
3.2518121383 , 2.8188669632 , 3.43392665961 , 3.45490689934 , 3.85655232168 ,
3.50888873683 , 2.82030685899 , 4.21243995718 , 3.56785994465 , 3.97625482144 ,
0.631961637804 , 0.303420302523 , 1.05705697455 , 0.682588660122 , 1.00051209466 ,
0.907791675335 , 2.35627110104 , 4.97705356145 , 4.53607057412 , 1.9108313314 ,
1.98946965296 , 1.86607094058 , 2.36224363998 , 8.50373748205 , 10.7266286189 ,
3.2518121383 , 2.8188669632 , 3.43392665961 , 3.45490689934 , 3.85655232168 ,
1.16466115433 , 1.64206771683 , 6.73548122696 , 3.12852269032 , 3.10234349361 ,
0.355585490277 , 0.737963599231 , 1.16732865307 , 0.888636085531 , 1.07424599445 ,
0.271625062196 , 0.842545437705 , 3.68818893861 , 3.57068447527 , 1.93743607419 ,
1.12631640364 , 1.71657829222 , 2.5721655953 , 7.00508333743 , 9.64362679031 ,
1.27133792674 , 1.49676384297 , 6.1253652786 , 2.78132085097 , 3.13397377267 ,
1.16466115433 , 1.64206771683 , 6.73548122696 , 3.12852269032 , 3.10234349361 ,
0.355585490277 , 0.737963599231 , 1.16732865307 , 0.888636085531 , 1.07424599445 ,
0.271625062196 , 0.842545437705 , 3.68818893861 , 3.57068447527 , 1.93743607419 ,
1.12631640364 , 1.71657829222 , 2.5721655953 , 7.00508333743 , 9.64362679031 ,
1.27133792674 , 1.49676384297 , 6.1253652786 , 2.78132085097 , 3.13397377267 ,
1.16466115433 , 1.64206771683 , 6.73548122696 , 3.12852269032 , 3.10234349361 ,
0.355585490277 , 0.737963599231 , 1.16732865307 , 0.888636085531 , 1.07424599445 ,
0.271625062196 , 0.842545437705 , 3.68818893861 , 3.57068447527 , 1.93743607419 ,
1.12631640364 , 1.71657829222 , 2.5721655953 , 7.00508333743 , 9.64362679031 ,
1.27133792674 , 1.49676384297 , 6.1253652786 , 2.78132085097 , 3.13397377267 ,
1.16466115433 , 1.64206771683 , 6.73548122696 , 3.12852269032 , 3.10234349361 ,
0.355585490277 , 0.737963599231 , 1.16732865307 , 0.888636085531 , 1.07424599445 ,
0.271625062196 , 0.842545437705 , 3.68818893861 , 3.57068447527 , 1.93743607419 ,
1.12631640364 , 1.71657829222 , 2.5721655953 , 7.00508333743 , 9.64362679031 ,
1.27133792674 , 1.49676384297 , 6.1253652786 , 2.78132085097 , 3.13397377267 ,
1.16466115433 , 1.64206771683 , 6.73548122696 , 3.12852269032 , 3.10234349361 ,
0.355585490277 , 0.737963599231 , 1.16732865307 , 0.888636085531 , 1.07424599445 ,
0.271625062196 , 0.842545437705 , 3.68818893861 , 3.57068447527 , 1.93743607419 ,
1.12631640364 , 1.71657829222 , 2.5721655953 , 7.00508333743 , 9.64362679031 ,
1.27133792674 , 1.49676384297 , 6.1253652786 , 2.78132085097 , 3.13397377267 ,
4.9528646709 , 3.49003113491 , 7.4120709274 , 2.71086500373 , 2.23736127669 ,
0.683177245121 , 1.18849096436 , 1.67785165917 , 0.862452579049 , 1.13382186827 ,
1.06905342956 , 1.11846756812 , 4.21775128835 , 3.81412146659 , 2.07705781639 ,
1.57199816659 , 2.26473279113 , 1.94186776499 , 7.07555219602 , 6.51877411445 ,
4.61798491868 , 3.53426198036 , 7.0792242018 , 2.44435074345 , 2.31175911448 ,
4.9528646709 , 3.49003113491 , 7.4120709274 , 2.71086500373 , 2.23736127669 ,
0.683177245121 , 1.18849096436 , 1.67785165917 , 0.862452579049 , 1.13382186827 ,
1.06905342956 , 1.11846756812 , 4.21775128835 , 3.81412146659 , 2.07705781639 ,
1.57199816659 , 2.26473279113 , 1.94186776499 , 7.07555219602 , 6.51877411445 ,
4.61798491868 , 3.53426198036 , 7.0792242018 , 2.44435074345 , 2.31175911448 ,
4.9528646709 , 3.49003113491 , 7.4120709274 , 2.71086500373 , 2.23736127669 ,
0.683177245121 , 1.18849096436 , 1.67785165917 , 0.862452579049 , 1.13382186827 ,
1.06905342956 , 1.11846756812 , 4.21775128835 , 3.81412146659 , 2.07705781639 ,
1.57199816659 , 2.26473279113 , 1.94186776499 , 7.07555219602 , 6.51877411445 ,
4.61798491868 , 3.53426198036 , 7.0792242018 , 2.44435074345 , 2.31175911448 ,
4.9528646709 , 3.49003113491 , 7.4120709274 , 2.71086500373 , 2.23736127669 ,
0.683177245121 , 1.18849096436 , 1.67785165917 , 0.862452579049 , 1.13382186827 ,
1.06905342956 , 1.11846756812 , 4.21775128835 , 3.81412146659 , 2.07705781639 ,
1.57199816659 , 2.26473279113 , 1.94186776499 , 7.07555219602 , 6.51877411445 ,
4.61798491868 , 3.53426198036 , 7.0792242018 , 2.44435074345 , 2.31175911448 ,
4.9528646709 , 3.49003113491 , 7.4120709274 , 2.71086500373 , 2.23736127669 ,
0.683177245121 , 1.18849096436 , 1.67785165917 , 0.862452579049 , 1.13382186827 ,
1.06905342956 , 1.11846756812 , 4.21775128835 , 3.81412146659 , 2.07705781639 ,
1.57199816659 , 2.26473279113 , 1.94186776499 , 7.07555219602 , 6.51877411445 ,
4.61798491868 , 3.53426198036 , 7.0792242018 , 2.44435074345 , 2.31175911448 ,
10.9673173108 , 3.58599397405 , 4.94723294394 , 2.74907878521 , 2.42207010779 ,
4.40372147902 , 2.4069468822 , 1.91277808758 , 0.973764453431 , 1.09847134859 ,
2.41455305464 , 3.46368725477 , 4.87501292648 , 8.23275722847 , 2.06181829916 ,
6.75734829523 , 4.25450270077 , 3.27311823279 , 6.47823280788 , 5.658886888 ,
9.71980499945 , 4.02220610901 , 4.1114597036 , 2.47900957374 , 2.38794385007 ,
10.9673173108 , 3.58599397405 , 4.94723294394 , 2.74907878521 , 2.42207010779 ,
4.40372147902 , 2.4069468822 , 1.91277808758 , 0.973764453431 , 1.09847134859 ,
2.41455305464 , 3.46368725477 , 4.87501292648 , 8.23275722847 , 2.06181829916 ,
6.75734829523 , 4.25450270077 , 3.27311823279 , 6.47823280788 , 5.658886888 ,
9.71980499945 , 4.02220610901 , 4.1114597036 , 2.47900957374 , 2.38794385007 ,
10.9673173108 , 3.58599397405 , 4.94723294394 , 2.74907878521 , 2.42207010779 ,
4.40372147902 , 2.4069468822 , 1.91277808758 , 0.973764453431 , 1.09847134859 ,
2.41455305464 , 3.46368725477 , 4.87501292648 , 8.23275722847 , 2.06181829916 ,
6.75734829523 , 4.25450270077 , 3.27311823279 , 6.47823280788 , 5.658886888 ,
9.71980499945 , 4.02220610901 , 4.1114597036 , 2.47900957374 , 2.38794385007 ,
10.9673173108 , 3.58599397405 , 4.94723294394 , 2.74907878521 , 2.42207010779 ,
4.40372147902 , 2.4069468822 , 1.91277808758 , 0.973764453431 , 1.09847134859 ,
2.41455305464 , 3.46368725477 , 4.87501292648 , 8.23275722847 , 2.06181829916 ,
6.75734829523 , 4.25450270077 , 3.27311823279 , 6.47823280788 , 5.658886888 ,
9.71980499945 , 4.02220610901 , 4.1114597036 , 2.47900957374 , 2.38794385007 ,
11.2433715251 , 3.41434923226 , 2.77891854067 , 1.98683055173 , 2.00686299602 ,
4.40826589965 , 2.7234493488 , 1.9627231798 , 1.17017098253 , 1.2069674372 ,
2.44895743387 , 3.74068694618 , 2.91756586861 , 4.35543230735 , 2.43947327186 ,
5.83601078177 , 3.06462687868 , 5.57317926469 , 4.36048535196 , 4.52973792276 ,
10.435504978 , 3.21664681001 , 2.03888338897 , 1.8021944944 , 2.0073558207 ,
11.2433715251 , 3.41434923226 , 2.77891854067 , 1.98683055173 , 2.00686299602 ,
4.40826589965 , 2.7234493488 , 1.9627231798 , 1.17017098253 , 1.2069674372 ,
2.44895743387 , 3.74068694618 , 2.91756586861 , 4.35543230735 , 2.43947327186 ,
5.83601078177 , 3.06462687868 , 5.57317926469 , 4.36048535196 , 4.52973792276 ,
10.435504978 , 3.21664681001 , 2.03888338897 , 1.8021944944 , 2.0073558207 ,
11.2433715251 , 3.41434923226 , 2.77891854067 , 1.98683055173 , 2.00686299602 ,
4.40826589965 , 2.7234493488 , 1.9627231798 , 1.17017098253 , 1.2069674372 ,
2.44895743387 , 3.74068694618 , 2.91756586861 , 4.35543230735 , 2.43947327186 ,
5.83601078177 , 3.06462687868 , 5.57317926469 , 4.36048535196 , 4.52973792276 ,
10.435504978 , 3.21664681001 , 2.03888338897 , 1.8021944944 , 2.0073558207 ,
9.91431519157 , 8.99106959548 , 2.84425004879 , 1.99683259334 , 1.98802269408 ,
5.19850346457 , 5.09772881675 , 1.15682381278 , 1.31090590069 , 1.1799355928 ,
3.56435592516 , 8.4971485936 , 2.18512811063 , 2.75196620372 , 2.72439725223 ,
11.2581483252 , 7.67486444639 , 4.50056901087 , 3.9310085828 , 4.4045783862 ,
9.44944640151 , 7.53302803883 , 2.13430936116 , 1.90739440794 , 1.90594229098 ,
9.91431519157 , 8.99106959548 , 2.84425004879 , 1.99683259334 , 1.98802269408 ,
5.19850346457 , 5.09772881675 , 1.15682381278 , 1.31090590069 , 1.1799355928 ,
3.56435592516 , 8.4971485936 , 2.18512811063 , 2.75196620372 , 2.72439725223 ,
11.2581483252 , 7.67486444639 , 4.50056901087 , 3.9310085828 , 4.4045783862 ,
9.44944640151 , 7.53302803883 , 2.13430936116 , 1.90739440794 , 1.90594229098 ,
9.91431519157 , 8.99106959548 , 2.84425004879 , 1.99683259334 , 1.98802269408 ,
5.19850346457 , 5.09772881675 , 1.15682381278 , 1.31090590069 , 1.1799355928 ,
3.56435592516 , 8.4971485936 , 2.18512811063 , 2.75196620372 , 2.72439725223 ,
11.2581483252 , 7.67486444639 , 4.50056901087 , 3.9310085828 , 4.4045783862 ,
9.44944640151 , 7.53302803883 , 2.13430936116 , 1.90739440794 , 1.90594229098 ,
9.91431519157 , 8.99106959548 , 2.84425004879 , 1.99683259334 , 1.98802269408 ,
5.19850346457 , 5.09772881675 , 1.15682381278 , 1.31090590069 , 1.1799355928 ,
3.56435592516 , 8.4971485936 , 2.18512811063 , 2.75196620372 , 2.72439725223 ,
11.2581483252 , 7.67486444639 , 4.50056901087 , 3.9310085828 , 4.4045783862 ,
9.44944640151 , 7.53302803883 , 2.13430936116 , 1.90739440794 , 1.90594229098 ,
7.96878394417 , 8.0170131076 , 2.45923256058 , 2.24637762164 , 3.85637542428 ,
6.54699491887 , 4.36242592879 , 1.24603957479 , 2.20158991547 , 1.58094980424 ,
5.51628951123 , 8.64026511318 , 6.81265704816 , 3.86772357674 , 3.30438942633 ,
11.5117334666 , 11.8281132219 , 4.73590694592 , 4.90220638707 , 5.92713370812 ,
6.82122583575 , 6.99854821823 , 2.29257862054 , 2.26556328064 , 3.49341627409 ,
7.96878394417 , 8.0170131076 , 2.45923256058 , 2.24637762164 , 3.85637542428 ,
6.54699491887 , 4.36242592879 , 1.24603957479 , 2.20158991547 , 1.58094980424 ,
5.51628951123 , 8.64026511318 , 6.81265704816 , 3.86772357674 , 3.30438942633 ,
11.5117334666 , 11.8281132219 , 4.73590694592 , 4.90220638707 , 5.92713370812 ,
6.82122583575 , 6.99854821823 , 2.29257862054 , 2.26556328064 , 3.49341627409 ,
7.96878394417 , 8.0170131076 , 2.45923256058 , 2.24637762164 , 3.85637542428 ,
6.54699491887 , 4.36242592879 , 1.24603957479 , 2.20158991547 , 1.58094980424 ,
5.51628951123 , 8.64026511318 , 6.81265704816 , 3.86772357674 , 3.30438942633 ,
11.5117334666 , 11.8281132219 , 4.73590694592 , 4.90220638707 , 5.92713370812 ,
6.82122583575 , 6.99854821823 , 2.29257862054 , 2.26556328064 , 3.49341627409 ,
7.96878394417 , 8.0170131076 , 2.45923256058 , 2.24637762164 , 3.85637542428 ,
6.54699491887 , 4.36242592879 , 1.24603957479 , 2.20158991547 , 1.58094980424 ,
5.51628951123 , 8.64026511318 , 6.81265704816 , 3.86772357674 , 3.30438942633 ,
11.5117334666 , 11.8281132219 , 4.73590694592 , 4.90220638707 , 5.92713370812 ,
6.82122583575 , 6.99854821823 , 2.29257862054 , 2.26556328064 , 3.49341627409 ,
7.96878394417 , 8.0170131076 , 2.45923256058 , 2.24637762164 , 3.85637542428 ,
6.54699491887 , 4.36242592879 , 1.24603957479 , 2.20158991547 , 1.58094980424 ,
5.51628951123 , 8.64026511318 , 6.81265704816 , 3.86772357674 , 3.30438942633 ,
11.5117334666 , 11.8281132219 , 4.73590694592 , 4.90220638707 , 5.92713370812 ,
6.82122583575 , 6.99854821823 , 2.29257862054 , 2.26556328064 , 3.49341627409 ,
20.0162685329 , 9.88535691849 , 6.02716226967 , 4.0975091537 , 5.71610321571 ,
21.6119182991 , 10.6741152025 , 7.34289049574 , 2.07449570215 , 2.06405572836 ,
19.0920871767 , 7.16447901203 , 13.4648891693 , 5.73391289811 , 5.03243564264 ,
27.683845231 , 13.0812882075 , 12.9280056003 , 9.29295730668 , 7.75337288201 ,
20.3601717506 , 10.5748144833 , 6.28544094309 , 4.17085398739 , 5.44135652347 ,
20.0162685329 , 9.88535691849 , 6.02716226967 , 4.0975091537 , 5.71610321571 ,
21.6119182991 , 10.6741152025 , 7.34289049574 , 2.07449570215 , 2.06405572836 ,
19.0920871767 , 7.16447901203 , 13.4648891693 , 5.73391289811 , 5.03243564264 ,
27.683845231 , 13.0812882075 , 12.9280056003 , 9.29295730668 , 7.75337288201 ,
20.3601717506 , 10.5748144833 , 6.28544094309 , 4.17085398739 , 5.44135652347 ,
20.0162685329 , 9.88535691849 , 6.02716226967 , 4.0975091537 , 5.71610321571 ,
21.6119182991 , 10.6741152025 , 7.34289049574 , 2.07449570215 , 2.06405572836 ,
19.0920871767 , 7.16447901203 , 13.4648891693 , 5.73391289811 , 5.03243564264 ,
27.683845231 , 13.0812882075 , 12.9280056003 , 9.29295730668 , 7.75337288201 ,
20.3601717506 , 10.5748144833 , 6.28544094309 , 4.17085398739 , 5.44135652347 ,
20.0162685329 , 9.88535691849 , 6.02716226967 , 4.0975091537 , 5.71610321571 ,
21.6119182991 , 10.6741152025 , 7.34289049574 , 2.07449570215 , 2.06405572836 ,
19.0920871767 , 7.16447901203 , 13.4648891693 , 5.73391289811 , 5.03243564264 ,
27.683845231 , 13.0812882075 , 12.9280056003 , 9.29295730668 , 7.75337288201 ,
20.3601717506 , 10.5748144833 , 6.28544094309 , 4.17085398739 , 5.44135652347 ,
20.0162685329 , 9.88535691849 , 6.02716226967 , 4.0975091537 , 5.71610321571 ,
21.6119182991 , 10.6741152025 , 7.34289049574 , 2.07449570215 , 2.06405572836 ,
19.0920871767 , 7.16447901203 , 13.4648891693 , 5.73391289811 , 5.03243564264 ,
27.683845231 , 13.0812882075 , 12.9280056003 , 9.29295730668 , 7.75337288201 ,
20.3601717506 , 10.5748144833 , 6.28544094309 , 4.17085398739 , 5.44135652347 ,
86.0290549069 , 22.5458508926 , 13.0967200561 , 6.53919730605 , 5.60262971883 ,
96.9704986537 , 24.5897777235 , 16.2170300287 , 4.986176851 , 5.65933743912 ,
81.8287451289 , 17.5612070316 , 15.7327879557 , 7.05957959842 , 7.13820451412 ,
124.66310204 , 31.4546918102 , 26.6175893827 , 15.9214879454 , 17.9400473284 ,
88.1789675389 , 24.2311263477 , 13.3154946453 , 6.37660271382 , 5.37967072544 ,
86.0290549069 , 22.5458508926 , 13.0967200561 , 6.53919730605 , 5.60262971883 ,
96.9704986537 , 24.5897777235 , 16.2170300287 , 4.986176851 , 5.65933743912 ,
81.8287451289 , 17.5612070316 , 15.7327879557 , 7.05957959842 , 7.13820451412 ,
124.66310204 , 31.4546918102 , 26.6175893827 , 15.9214879454 , 17.9400473284 ,
88.1789675389 , 24.2311263477 , 13.3154946453 , 6.37660271382 , 5.37967072544 ,
86.0290549069 , 22.5458508926 , 13.0967200561 , 6.53919730605 , 5.60262971883 ,
96.9704986537 , 24.5897777235 , 16.2170300287 , 4.986176851 , 5.65933743912 ,
81.8287451289 , 17.5612070316 , 15.7327879557 , 7.05957959842 , 7.13820451412 ,
124.66310204 , 31.4546918102 , 26.6175893827 , 15.9214879454 , 17.9400473284 ,
88.1789675389 , 24.2311263477 , 13.3154946453 , 6.37660271382 , 5.37967072544 ,
86.0290549069 , 22.5458508926 , 13.0967200561 , 6.53919730605 , 5.60262971883 ,
96.9704986537 , 24.5897777235 , 16.2170300287 , 4.986176851 , 5.65933743912 ,
81.8287451289 , 17.5612070316 , 15.7327879557 , 7.05957959842 , 7.13820451412 ,
124.66310204 , 31.4546918102 , 26.6175893827 , 15.9214879454 , 17.9400473284 ,
88.1789675389 , 24.2311263477 , 13.3154946453 , 6.37660271382 , 5.37967072544 ,
125.473487906 , 30.0857530516 , 7.02717414368 , 19.2705147586 , 12.9229149026 ,
130.328399701 , 23.0614139314 , 12.5567935761 , 7.64605029756 , 9.46048326019 ,
117.863001742 , 16.8340055074 , 19.1214110756 , 14.9006726214 , 10.1484451562 ,
175.035976579 , 41.6890195278 , 23.1063910263 , 11.1146099986 , 17.5869979866 ,
125.096521079 , 29.0377542943 , 6.97027478244 , 18.4208281664 , 12.4883321947 ,
