Theta, Alpha, Low_beta, High_beta, Gamma
13.64138654,3.035472504,7.809735287,5.673806593,6.232704628
2.030944698,0.847340517,1.715248192,0.884806481,0.725753339
1.411208285,0.630960193,1.347473735,0.637038163,0.519541985
0.731276687,0.353200328,0.295421067,0.188677772,0.177608126
1.006618703,1.564021366,1.026731063,0.341759926,0.700817467
13.64138654,3.035472504,7.809735287,5.673806593,6.232704628
2.030944698,0.847340517,1.715248192,0.884806481,0.725753339
1.411208285,0.630960193,1.347473735,0.637038163,0.519541985
0.731276687,0.353200328,0.295421067,0.188677772,0.177608126
1.006618703,1.564021366,1.026731063,0.341759926,0.700817467
13.64138654,3.035472504,7.809735287,5.673806593,6.232704628
2.030944698,0.847340517,1.715248192,0.884806481,0.725753339
1.411208285,0.630960193,1.347473735,0.637038163,0.519541985
0.731276687,0.353200328,0.295421067,0.188677772,0.177608126
1.006618703,1.564021366,1.026731063,0.341759926,0.700817467
13.64138654,3.035472504,7.809735287,5.673806593,6.232704628
2.030944698,0.847340517,1.715248192,0.884806481,0.725753339
1.176089477,0.278798887,0.681722492,0.366294011,0.383832842
0.509012553,0.46772826,0.325008101,0.19776205,0.190206313
0.739425831,0.528209005,0.436955651,0.356890212,0.333353559
3.839672202,1.573613526,5.15687867,2.558408912,4.374889923
1.844679211,0.699638202,0.84684958,0.424858437,0.52686664
1.176089477,0.278798887,0.681722492,0.366294011,0.383832842
0.509012553,0.46772826,0.325008101,0.19776205,0.190206313
0.739425831,0.528209005,0.436955651,0.356890212,0.333353559
3.839672202,1.573613526,5.15687867,2.558408912,4.374889923
1.844679211,0.699638202,0.84684958,0.424858437,0.52686664
1.176089477,0.278798887,0.681722492,0.366294011,0.383832842
0.509012553,0.46772826,0.325008101,0.19776205,0.190206313
0.739425831,0.528209005,0.436955651,0.356890212,0.333353559
3.839672202,1.573613526,5.15687867,2.558408912,4.374889923
1.844679211,0.699638202,0.84684958,0.424858437,0.52686664
1.176089477,0.278798887,0.681722492,0.366294011,0.383832842
0.509012553,0.46772826,0.325008101,0.19776205,0.190206313
0.739425831,0.528209005,0.436955651,0.356890212,0.333353559
3.839672202,1.573613526,5.15687867,2.558408912,4.374889923
1.844679211,0.699638202,0.84684958,0.424858437,0.52686664
1.176089477,0.278798887,0.681722492,0.366294011,0.383832842
0.509012553,0.46772826,0.325008101,0.19776205,0.190206313
0.739425831,0.528209005,0.436955651,0.356890212,0.333353559
3.839672202,1.573613526,5.15687867,2.558408912,4.374889923
1.844679211,0.699638202,0.84684958,0.424858437,0.52686664
1.365927737,0.226140739,0.780509018,0.36651729,0.367108095
0.492558305,0.637262422,0.343996597,0.271526085,0.202423488
0.503954217,0.688580805,0.303518229,0.457772123,0.228173177
4.54793122,2.724872768,4.553981572,2.675613736,3.049671606
1.938874132,0.384976409,1.247644618,0.376476174,0.447596497
1.365927737,0.226140739,0.780509018,0.36651729,0.367108095
0.492558305,0.637262422,0.343996597,0.271526085,0.202423488
0.503954217,0.688580805,0.303518229,0.457772123,0.228173177
4.54793122,2.724872768,4.553981572,2.675613736,3.049671606
1.938874132,0.384976409,1.247644618,0.376476174,0.447596497
1.365927737,0.226140739,0.780509018,0.36651729,0.367108095
0.492558305,0.637262422,0.343996597,0.271526085,0.202423488
0.503954217,0.688580805,0.303518229,0.457772123,0.228173177
4.54793122,2.724872768,4.553981572,2.675613736,3.049671606
1.938874132,0.384976409,1.247644618,0.376476174,0.447596497
1.365927737,0.226140739,0.780509018,0.36651729,0.367108095
0.492558305,0.637262422,0.343996597,0.271526085,0.202423488
0.503954217,0.688580805,0.303518229,0.457772123,0.228173177
4.54793122,2.724872768,4.553981572,2.675613736,3.049671606
1.938874132,0.384976409,1.247644618,0.376476174,0.447596497
1.365927737,0.226140739,0.780509018,0.36651729,0.367108095
0.492558305,0.637262422,0.343996597,0.271526085,0.202423488
0.503954217,0.688580805,0.303518229,0.457772123,0.228173177
4.54793122,2.724872768,4.553981572,2.675613736,3.049671606
1.938874132,0.384976409,1.247644618,0.376476174,0.447596497
1.787025112,0.587743576,1.281011469,0.37993202,0.364033757
1.735192943,0.733958562,0.469634472,0.30968035,0.222122781
0.933989461,0.79966837,0.46732742,0.539672799,0.29359262
3.60847286,1.178296379,3.987446317,3.020199341,2.971347406
1.440058144,0.818504243,1.828670845,0.393408963,0.350211386
1.787025112,0.587743576,1.281011469,0.37993202,0.364033757
1.735192943,0.733958562,0.469634472,0.30968035,0.222122781
0.933989461,0.79966837,0.46732742,0.539672799,0.29359262
3.60847286,1.178296379,3.987446317,3.020199341,2.971347406
1.440058144,0.818504243,1.828670845,0.393408963,0.350211386
1.787025112,0.587743576,1.281011469,0.37993202,0.364033757
1.735192943,0.733958562,0.469634472,0.30968035,0.222122781
0.933989461,0.79966837,0.46732742,0.539672799,0.29359262
3.60847286,1.178296379,3.987446317,3.020199341,2.971347406
1.440058144,0.818504243,1.828670845,0.393408963,0.350211386
1.787025112,0.587743576,1.281011469,0.37993202,0.364033757
1.735192943,0.733958562,0.469634472,0.30968035,0.222122781
0.933989461,0.79966837,0.46732742,0.539672799,0.29359262
3.60847286,1.178296379,3.987446317,3.020199341,2.971347406
1.440058144,0.818504243,1.828670845,0.393408963,0.350211386
1.787025112,0.587743576,1.281011469,0.37993202,0.364033757
1.735192943,0.733958562,0.469634472,0.30968035,0.222122781
0.933989461,0.79966837,0.46732742,0.539672799,0.29359262
3.60847286,1.178296379,3.987446317,3.020199341,2.971347406
1.440058144,0.818504243,1.828670845,0.393408963,0.350211386
2.940598254,1.066294091,0.664081598,0.457936638,0.537127131
3.952682337,1.222755387,0.434391707,0.273609069,0.274060075
1.900500709,0.49697961,0.598065934,0.55605313,0.498102729
2.83359502,0.595909868,5.371158137,2.709044455,5.266368394
1.366871239,0.851166484,1.252357779,0.39887694,0.584838554
2.940598254,1.066294091,0.664081598,0.457936638,0.537127131
3.952682337,1.222755387,0.434391707,0.273609069,0.274060075
1.900500709,0.49697961,0.598065934,0.55605313,0.498102729
2.83359502,0.595909868,5.371158137,2.709044455,5.266368394
1.366871239,0.851166484,1.252357779,0.39887694,0.584838554
2.940598254,1.066294091,0.664081598,0.457936638,0.537127131
3.952682337,1.222755387,0.434391707,0.273609069,0.274060075
1.900500709,0.49697961,0.598065934,0.55605313,0.498102729
2.83359502,0.595909868,5.371158137,2.709044455,5.266368394
1.366871239,0.851166484,1.252357779,0.39887694,0.584838554
2.940598254,1.066294091,0.664081598,0.457936638,0.537127131
3.952682337,1.222755387,0.434391707,0.273609069,0.274060075
1.900500709,0.49697961,0.598065934,0.55605313,0.498102729
2.83359502,0.595909868,5.371158137,2.709044455,5.266368394
1.366871239,0.851166484,1.252357779,0.39887694,0.584838554
2.940598254,1.066294091,0.664081598,0.457936638,0.537127131
3.952682337,1.222755387,0.434391707,0.273609069,0.274060075
1.900500709,0.49697961,0.598065934,0.55605313,0.498102729
2.83359502,0.595909868,5.371158137,2.709044455,5.266368394
1.366871239,0.851166484,1.252357779,0.39887694,0.584838554
4.581395393,1.363158311,0.626956545,0.838573818,0.443031426
2.734697851,0.57775714,0.387378295,0.237616358,0.269048013
1.690827156,0.35108885,0.634587028,0.800371185,0.501059651
0.920253811,0.884320615,8.936623509,5.514285887,5.230934736
1.583469876,0.593492412,1.314821194,0.586989477,0.58970878
4.581395393,1.363158311,0.626956545,0.838573818,0.443031426
2.734697851,0.57775714,0.387378295,0.237616358,0.269048013
1.690827156,0.35108885,0.634587028,0.800371185,0.501059651
0.920253811,0.884320615,8.936623509,5.514285887,5.230934736
1.583469876,0.593492412,1.314821194,0.586989477,0.58970878
4.581395393,1.363158311,0.626956545,0.838573818,0.443031426
2.734697851,0.57775714,0.387378295,0.237616358,0.269048013
1.690827156,0.35108885,0.634587028,0.800371185,0.501059651
0.920253811,0.884320615,8.936623509,5.514285887,5.230934736
1.583469876,0.593492412,1.314821194,0.586989477,0.58970878
4.581395393,1.363158311,0.626956545,0.838573818,0.443031426
2.734697851,0.57775714,0.387378295,0.237616358,0.269048013
1.690827156,0.35108885,0.634587028,0.800371185,0.501059651
0.920253811,0.884320615,8.936623509,5.514285887,5.230934736
1.583469876,0.593492412,1.314821194,0.586989477,0.58970878
4.581395393,1.363158311,0.626956545,0.838573818,0.443031426
2.734697851,0.57775714,0.387378295,0.237616358,0.269048013
1.690827156,0.35108885,0.634587028,0.800371185,0.501059651
0.920253811,0.884320615,8.936623509,5.514285887,5.230934736
1.583469876,0.593492412,1.314821194,0.586989477,0.58970878
4.651377999,1.295521818,0.761231744,0.890443227,0.359305001
0.999293924,0.606698305,1.351822532,0.355445006,0.366771897
2.095677547,2.166002652,3.696044037,1.352093652,0.437415356
1.587555958,2.431698861,8.96788552,6.39881777,3.335504165
1.317021901,0.68970211,1.238045651,0.791974114,0.479956951
4.651377999,1.295521818,0.761231744,0.890443227,0.359305001
0.999293924,0.606698305,1.351822532,0.355445006,0.366771897
2.095677547,2.166002652,3.696044037,1.352093652,0.437415356
1.587555958,2.431698861,8.96788552,6.39881777,3.335504165
1.317021901,0.68970211,1.238045651,0.791974114,0.479956951
4.651377999,1.295521818,0.761231744,0.890443227,0.359305001
0.999293924,0.606698305,1.351822532,0.355445006,0.366771897
2.095677547,2.166002652,3.696044037,1.352093652,0.437415356
1.587555958,2.431698861,8.96788552,6.39881777,3.335504165
1.317021901,0.68970211,1.238045651,0.791974114,0.479956951
4.651377999,1.295521818,0.761231744,0.890443227,0.359305001
0.999293924,0.606698305,1.351822532,0.355445006,0.366771897
2.095677547,2.166002652,3.696044037,1.352093652,0.437415356
1.587555958,2.431698861,8.96788552,6.39881777,3.335504165
1.317021901,0.68970211,1.238045651,0.791974114,0.479956951
4.651377999,1.295521818,0.761231744,0.890443227,0.359305001
0.999293924,0.606698305,1.351822532,0.355445006,0.366771897
2.095677547,2.166002652,3.696044037,1.352093652,0.437415356
1.587555958,2.431698861,8.96788552,6.39881777,3.335504165
1.317021901,0.68970211,1.238045651,0.791974114,0.479956951
5.109340502,1.334096618,0.694709928,0.943840193,0.218270261
2.443975919,0.702576253,2.387228456,0.356622032,0.414118938
3.066099518,4.749433857,6.27033824,1.855265766,0.510005573
4.493165538,4.554935982,4.901205259,2.358805253,0.889830682
1.544538024,1.318786554,0.975641101,0.679492342,0.272530739
5.109340502,1.334096618,0.694709928,0.943840193,0.218270261
2.443975919,0.702576253,2.387228456,0.356622032,0.414118938
3.066099518,4.749433857,6.27033824,1.855265766,0.510005573
4.493165538,4.554935982,4.901205259,2.358805253,0.889830682
1.544538024,1.318786554,0.975641101,0.679492342,0.272530739
5.109340502,1.334096618,0.694709928,0.943840193,0.218270261
2.443975919,0.702576253,2.387228456,0.356622032,0.414118938
3.066099518,4.749433857,6.27033824,1.855265766,0.510005573
4.493165538,4.554935982,4.901205259,2.358805253,0.889830682
1.544538024,1.318786554,0.975641101,0.679492342,0.272530739
5.109340502,1.334096618,0.694709928,0.943840193,0.218270261
2.443975919,0.702576253,2.387228456,0.356622032,0.414118938
3.066099518,4.749433857,6.27033824,1.855265766,0.510005573
4.493165538,4.554935982,4.901205259,2.358805253,0.889830682
1.544538024,1.318786554,0.975641101,0.679492342,0.272530739
5.109340502,1.334096618,0.694709928,0.943840193,0.218270261
2.443975919,0.702576253,2.387228456,0.356622032,0.414118938
3.066099518,4.749433857,6.27033824,1.855265766,0.510005573
4.493165538,4.554935982,4.901205259,2.358805253,0.889830682
1.544538024,1.318786554,0.975641101,0.679492342,0.272530739
3.11269326,1.865931679,1.255000179,0.547332294,0.156924434
5.163889782,0.44983173,0.716976249,0.280157841,0.392199983
3.092727599,3.062637077,3.679650081,1.437702732,0.533604589
2.998329668,2.511987835,2.330864927,0.963642892,0.440941028
2.666769165,1.854895198,1.568746277,0.401718468,0.238315273
3.11269326,1.865931679,1.255000179,0.547332294,0.156924434
5.163889782,0.44983173,0.716976249,0.280157841,0.392199983
3.092727599,3.062637077,3.679650081,1.437702732,0.533604589
2.998329668,2.511987835,2.330864927,0.963642892,0.440941028
2.666769165,1.854895198,1.568746277,0.401718468,0.238315273
3.11269326,1.865931679,1.255000179,0.547332294,0.156924434
5.163889782,0.44983173,0.716976249,0.280157841,0.392199983
3.092727599,3.062637077,3.679650081,1.437702732,0.533604589
2.998329668,2.511987835,2.330864927,0.963642892,0.440941028
2.666769165,1.854895198,1.568746277,0.401718468,0.238315273
3.11269326,1.865931679,1.255000179,0.547332294,0.156924434
5.163889782,0.44983173,0.716976249,0.280157841,0.392199983
3.092727599,3.062637077,3.679650081,1.437702732,0.533604589
2.998329668,2.511987835,2.330864927,0.963642892,0.440941028
2.666769165,1.854895198,1.568746277,0.401718468,0.238315273
3.11269326,1.865931679,1.255000179,0.547332294,0.156924434
5.163889782,0.44983173,0.716976249,0.280157841,0.392199983
3.092727599,3.062637077,3.679650081,1.437702732,0.533604589
2.998329668,2.511987835,2.330864927,0.963642892,0.440941028
2.666769165,1.854895198,1.568746277,0.401718468,0.238315273
5.899590047,3.543468302,1.794222946,0.306228749,0.194778814
5.028250275,0.784269447,0.498654585,0.291989917,0.396832046
5.737183051,2.935096059,3.789848998,1.397620537,0.492862793
3.124338547,2.316838611,2.669009983,0.688784007,0.442703725
6.20130092,3.38039732,2.199931018,0.339029763,0.190016089
5.899590047,3.543468302,1.794222946,0.306228749,0.194778814
5.028250275,0.784269447,0.498654585,0.291989917,0.396832046
5.737183051,2.935096059,3.789848998,1.397620537,0.492862793
3.124338547,2.316838611,2.669009983,0.688784007,0.442703725
6.20130092,3.38039732,2.199931018,0.339029763,0.190016089
5.899590047,3.543468302,1.794222946,0.306228749,0.194778814
5.028250275,0.784269447,0.498654585,0.291989917,0.396832046
5.737183051,2.935096059,3.789848998,1.397620537,0.492862793
3.124338547,2.316838611,2.669009983,0.688784007,0.442703725
6.20130092,3.38039732,2.199931018,0.339029763,0.190016089
5.899590047,3.543468302,1.794222946,0.306228749,0.194778814
5.028250275,0.784269447,0.498654585,0.291989917,0.396832046
5.737183051,2.935096059,3.789848998,1.397620537,0.492862793
3.124338547,2.316838611,2.669009983,0.688784007,0.442703725
6.20130092,3.38039732,2.199931018,0.339029763,0.190016089
5.899590047,3.543468302,1.794222946,0.306228749,0.194778814
1.882980155,0.925103465,0.55640642,0.404313028,0.325616121
1.706332365,2.007005568,1.264859723,0.750779711,0.451480561
1.839600115,2.488481301,1.477977437,0.508245215,0.567974172
2.216459552,2.98612861,1.149165932,0.270312281,0.148751098
2.872716209,2.569035112,1.011407661,0.248093834,0.161824356
1.882980155,0.925103465,0.55640642,0.404313028,0.325616121
1.706332365,2.007005568,1.264859723,0.750779711,0.451480561
1.839600115,2.488481301,1.477977437,0.508245215,0.567974172
2.216459552,2.98612861,1.149165932,0.270312281,0.148751098
2.872716209,2.569035112,1.011407661,0.248093834,0.161824356
1.882980155,0.925103465,0.55640642,0.404313028,0.325616121
1.706332365,2.007005568,1.264859723,0.750779711,0.451480561
1.839600115,2.488481301,1.477977437,0.508245215,0.567974172
2.216459552,2.98612861,1.149165932,0.270312281,0.148751098
2.872716209,2.569035112,1.011407661,0.248093834,0.161824356
1.882980155,0.925103465,0.55640642,0.404313028,0.325616121
1.706332365,2.007005568,1.264859723,0.750779711,0.451480561
1.839600115,2.488481301,1.477977437,0.508245215,0.567974172
2.216459552,2.98612861,1.149165932,0.270312281,0.148751098
2.872716209,2.569035112,1.011407661,0.248093834,0.161824356
1.882980155,0.925103465,0.55640642,0.404313028,0.325616121
1.706332365,2.007005568,1.264859723,0.750779711,0.451480561
1.839600115,2.488481301,1.477977437,0.508245215,0.567974172
2.216459552,2.98612861,1.149165932,0.270312281,0.148751098
2.16353362,1.198712141,0.3998795,0.301871094,0.18601402
0.594734821,0.748649075,0.276096942,0.339391483,0.331407689
1.307313176,0.83538174,1.095493555,0.966074565,1.01080439
4.222658012,2.076614966,1.30075992,0.578368704,1.001410198
2.128018015,1.607572253,0.486825222,0.393810913,0.21506272
2.16353362,1.198712141,0.3998795,0.301871094,0.18601402
0.594734821,0.748649075,0.276096942,0.339391483,0.331407689
1.307313176,0.83538174,1.095493555,0.966074565,1.01080439
4.222658012,2.076614966,1.30075992,0.578368704,1.001410198
2.128018015,1.607572253,0.486825222,0.393810913,0.21506272
2.16353362,1.198712141,0.3998795,0.301871094,0.18601402
0.594734821,0.748649075,0.276096942,0.339391483,0.331407689
1.307313176,0.83538174,1.095493555,0.966074565,1.01080439
4.222658012,2.076614966,1.30075992,0.578368704,1.001410198
2.128018015,1.607572253,0.486825222,0.393810913,0.21506272
2.16353362,1.198712141,0.3998795,0.301871094,0.18601402
0.594734821,0.748649075,0.276096942,0.339391483,0.331407689
1.307313176,0.83538174,1.095493555,0.966074565,1.01080439
